time,epoch,batch,loss,cost
0min2sec,0,1720,1.385,240.620
0min3sec,0,1740,1.352,240.177
0min2sec,0,1760,1.373,239.633
0min3sec,0,1780,1.341,239.142
0min3sec,0,1800,1.318,238.600
0min3sec,0,1820,1.264,238.103
0min3sec,0,1840,1.276,237.641
0min3sec,0,1860,1.271,237.243
0min3sec,0,1880,1.288,236.801
0min3sec,0,1900,1.226,236.401
0min3sec,0,1920,1.183,235.991
0min3sec,0,1940,1.169,235.590
0min4sec,0,1960,1.102,235.275
0min4sec,0,1980,1.079,234.986
0min3sec,0,2000,1.061,234.726
0min3sec,0,2020,1.063,234.452
0min3sec,0,2040,1.056,234.132
0min4sec,0,2060,1.055,233.831
0min3sec,0,2080,1.073,233.475
0min3sec,0,2100,1.079,233.062
0min3sec,0,2120,1.034,232.696
0min3sec,0,2140,1.041,232.351
0min4sec,0,2160,0.990,232.045
0min3sec,0,2180,0.992,231.674
0min3sec,0,2200,0.954,231.345
0min4sec,0,2220,0.931,231.083
0min4sec,0,2240,0.897,230.865
0min3sec,0,2260,0.903,230.615
0min3sec,0,2280,0.893,230.293
0min3sec,0,2300,0.910,229.917
0min3sec,0,2320,0.866,229.615
0min3sec,0,2340,0.855,229.326
0min3sec,0,2360,0.854,229.066
0min3sec,0,2380,0.847,228.767
0min3sec,0,2400,0.834,228.458
0min3sec,0,2420,0.806,228.163
0min3sec,0,2440,0.821,227.837
0min3sec,0,2460,0.787,227.544
0min3sec,0,2480,0.769,227.260
0min3sec,0,2500,0.769,227.001
0min3sec,0,2520,0.756,226.688
0min3sec,0,2540,0.680,226.445
0min3sec,0,2560,0.726,226.144
0min3sec,0,2580,0.703,225.896
0min3sec,0,2600,0.728,225.617
0min3sec,0,2620,0.671,225.410
0min3sec,0,2640,0.676,225.255
0min3sec,0,2660,0.689,224.972
0min3sec,0,2680,0.708,224.667
0min3sec,0,2700,0.687,224.411
0min3sec,0,2720,0.700,224.090
0min4sec,0,2740,0.649,223.891
0min4sec,0,2760,0.623,223.756
0min3sec,0,2780,0.667,223.527
0min3sec,0,2800,0.689,223.217
0min4sec,0,2820,0.639,222.988
0min4sec,0,2840,0.635,222.768
0min3sec,0,2860,0.649,222.515
0min3sec,0,2880,0.633,222.276
0min4sec,0,2900,0.642,222.106
0min3sec,0,2920,0.634,221.874
0min3sec,0,2940,0.627,221.630
0min3sec,0,2960,0.627,221.404
0min3sec,0,2980,0.601,221.212
0min3sec,0,3000,0.613,220.978
0min4sec,0,3020,0.609,220.811
0min4sec,0,3040,0.602,220.620
0min3sec,0,3060,0.590,220.405
0min3sec,0,3080,0.572,220.227
0min4sec,0,3100,0.571,220.107
0min3sec,0,3120,0.605,219.864
0min3sec,0,3140,0.576,219.639
0min3sec,0,3160,0.538,219.459
0min3sec,0,3180,0.522,219.278
0min3sec,0,3200,0.522,219.101
0min3sec,0,3220,0.516,218.887
0min3sec,0,3240,0.508,218.695
0min3sec,0,3260,0.509,218.546
0min3sec,0,3280,0.503,218.383
0min3sec,0,3300,0.524,218.168
0min3sec,0,3320,0.505,217.934
0min3sec,0,3340,0.465,217.759
0min3sec,0,3360,0.474,217.580
0min3sec,0,3380,0.449,217.427
0min3sec,0,3400,0.483,217.216
0min3sec,0,3420,0.454,217.037
0min3sec,0,3440,0.458,216.854
0min3sec,0,3460,0.456,216.672
0min3sec,0,3480,0.459,216.460
0min3sec,0,3500,0.447,216.284
0min3sec,0,3520,0.460,216.089
0min3sec,0,3540,0.431,215.904
0min3sec,0,3560,0.423,215.704
0min3sec,0,3580,0.414,215.526
0min3sec,0,3600,0.407,215.346
0min3sec,0,3620,0.392,215.127
0min3sec,0,3640,0.375,214.932
0min3sec,0,3660,0.367,214.743
0min2sec,0,3680,0.361,214.552
0min3sec,0,3700,0.339,214.398
0min3sec,0,3720,0.317,214.226
0min3sec,0,3740,0.321,214.080
0min3sec,0,3760,0.314,213.914
0min3sec,0,3780,0.316,213.727
0min3sec,0,3800,0.309,213.552
0min3sec,0,3820,0.303,213.358
0min3sec,0,3840,0.247,213.241
0min4sec,0,3860,0.238,213.168
0min3sec,0,3880,0.261,213.056
0min3sec,0,3900,0.240,212.947
0min3sec,0,3920,0.231,212.805
0min3sec,0,3940,0.236,212.639
0min3sec,0,3960,0.209,212.493
0min3sec,0,3980,0.200,212.358
1min29sec,1,0,-43.767,185.641
0min3sec,1,20,-50.496,186.076
0min3sec,1,40,-52.090,185.306
0min3sec,1,60,-50.638,186.882
0min3sec,1,80,-57.046,188.343
0min3sec,1,100,-56.093,189.127
0min3sec,1,120,-61.126,190.990
0min3sec,1,140,-65.687,192.176
0min2sec,1,160,-62.320,191.525
0min3sec,1,180,-63.932,192.094
0min3sec,1,200,-63.840,191.441
0min3sec,1,220,-64.691,191.432
0min4sec,1,240,-63.859,191.367
0min3sec,1,260,-63.336,191.126
0min3sec,1,280,-63.656,191.435
0min4sec,1,300,-64.720,192.130
0min3sec,1,320,-64.492,192.230
0min3sec,1,340,-63.735,192.042
0min3sec,1,360,-63.749,192.080
0min3sec,1,380,-63.838,192.195
0min3sec,1,400,-64.750,192.518
0min3sec,1,420,-65.771,193.101
0min3sec,1,440,-65.779,193.140
0min2sec,1,460,-64.686,192.794
0min3sec,1,480,-64.598,192.524
0min3sec,1,500,-64.466,192.387
0min3sec,1,520,-64.237,192.163
0min4sec,1,540,-65.341,192.521
0min3sec,1,560,-65.579,192.651
0min3sec,1,580,-65.340,192.605
0min3sec,1,600,-65.330,192.625
0min3sec,1,620,-65.883,192.743
0min2sec,1,640,-65.690,192.537
0min2sec,1,660,-65.261,192.301
0min3sec,1,680,-64.402,192.067
0min2sec,1,700,-64.003,191.997
0min2sec,1,720,-63.995,191.922
0min3sec,1,740,-64.005,192.047
0min3sec,1,760,-64.160,192.079
0min2sec,1,780,-63.675,191.949
0min2sec,1,800,-63.729,192.001
0min2sec,1,820,-63.602,191.901
0min3sec,1,840,-63.490,191.950
0min2sec,1,860,-63.587,191.970
0min2sec,1,880,-63.773,192.125
0min2sec,1,900,-64.290,192.324
0min3sec,1,920,-64.387,192.335
0min3sec,1,940,-64.760,192.407
0min3sec,1,960,-64.811,192.436
0min3sec,1,980,-64.919,192.489
0min3sec,1,1000,-65.361,192.715
0min4sec,1,1020,-65.147,192.701
0min3sec,1,1040,-65.169,192.736
0min3sec,1,1060,-65.209,192.686
0min3sec,1,1080,-65.272,192.583
0min3sec,1,1100,-65.358,192.562
0min4sec,1,1120,-65.802,192.692
0min4sec,1,1140,-66.239,192.977
0min4sec,1,1160,-67.042,193.257
0min4sec,1,1180,-68.078,193.773
0min4sec,1,1200,-69.097,194.310
0min4sec,1,1220,-69.441,194.433
0min3sec,1,1240,-69.494,194.458
0min2sec,1,1260,-69.690,194.513
0min2sec,1,1280,-70.067,194.673
0min3sec,1,1300,-70.760,194.986
0min3sec,1,1320,-71.380,195.281
0min4sec,1,1340,-72.174,195.662
0min4sec,1,1360,-73.708,196.494
0min4sec,1,1380,-75.089,197.155
0min4sec,1,1400,-75.750,197.599
0min4sec,1,1420,-76.878,198.104
0min4sec,1,1440,-77.779,198.618
0min4sec,1,1460,-79.065,199.228
0min4sec,1,1480,-80.164,199.800
0min4sec,1,1500,-80.671,199.981
0min2sec,1,1520,-80.813,200.023
0min3sec,1,1540,-81.206,200.185
0min3sec,1,1560,-81.616,200.432
0min3sec,1,1580,-82.007,200.570
0min2sec,1,1600,-82.396,200.748
0min3sec,1,1620,-82.810,200.921
0min4sec,1,1640,-83.431,201.256
0min4sec,1,1660,-84.143,201.620
0min3sec,1,1680,-85.036,201.985
0min3sec,1,1700,-86.377,202.604
0min3sec,1,1720,-88.001,203.255
0min3sec,1,1740,-88.723,203.617
0min3sec,1,1760,-89.302,203.848
0min3sec,1,1780,-89.820,204.025
0min3sec,1,1800,-90.182,204.104
0min3sec,1,1820,-90.482,204.170
0min2sec,1,1840,-90.667,204.228
0min3sec,1,1860,-90.903,204.302
0min2sec,1,1880,-91.097,204.331
0min3sec,1,1900,-91.317,204.460
0min2sec,1,1920,-91.550,204.582
0min3sec,1,1940,-91.736,204.699
0min2sec,1,1960,-91.974,204.785
0min2sec,1,1980,-92.341,204.912
0min3sec,1,2000,-92.833,205.147
0min2sec,1,2020,-93.373,205.377
0min2sec,1,2040,-93.490,205.449
0min2sec,1,2060,-94.009,205.568
0min2sec,1,2080,-94.317,205.634
0min3sec,1,2100,-94.530,205.705
0min3sec,1,2120,-94.952,205.833
0min3sec,1,2140,-95.216,205.923
0min3sec,1,2160,-95.646,206.001
0min3sec,1,2180,-95.787,206.007
0min3sec,1,2200,-95.841,206.008
0min3sec,1,2220,-95.961,206.054
0min3sec,1,2240,-95.886,205.971
0min2sec,1,2260,-95.673,205.882
0min2sec,1,2280,-95.603,205.830
0min2sec,1,2300,-95.476,205.760
0min3sec,1,2320,-95.426,205.715
0min2sec,1,2340,-95.349,205.632
0min3sec,1,2360,-95.372,205.652
0min3sec,1,2380,-95.346,205.628
0min3sec,1,2400,-95.152,205.511
0min3sec,1,2420,-94.889,205.383
0min2sec,1,2440,-94.746,205.302
0min3sec,1,2460,-94.572,205.215
0min3sec,1,2480,-94.412,205.153
0min3sec,1,2500,-94.335,205.114
0min3sec,1,2520,-94.151,205.067
0min3sec,1,2540,-94.087,205.030
0min2sec,1,2560,-93.956,204.939
0min3sec,1,2580,-93.947,204.898
0min2sec,1,2600,-93.890,204.850
0min3sec,1,2620,-93.898,204.886
0min4sec,1,2640,-94.292,205.083
0min4sec,1,2660,-94.502,205.286
0min4sec,1,2680,-94.879,205.579
0min4sec,1,2700,-95.203,205.847
0min4sec,1,2720,-95.717,206.293
0min4sec,1,2740,-96.227,206.713
0min3sec,1,2760,-96.780,207.094
0min4sec,1,2780,-97.225,207.397
0min3sec,1,2800,-97.700,207.630
0min4sec,1,2820,-98.016,207.805
0min3sec,1,2840,-98.220,207.922
0min3sec,1,2860,-98.282,207.963
0min3sec,1,2880,-98.434,208.024
0min4sec,1,2900,-98.650,208.143
0min4sec,1,2920,-99.096,208.354
0min4sec,1,2940,-99.796,208.677
0min4sec,1,2960,-100.387,208.969
0min4sec,1,2980,-100.774,209.143
0min3sec,1,3000,-100.749,209.172
0min3sec,1,3020,-100.614,209.159
0min4sec,1,3040,-100.837,209.296
0min4sec,1,3060,-101.192,209.532
0min3sec,1,3080,-101.468,209.661
0min4sec,1,3100,-101.792,209.822
0min4sec,1,3120,-101.966,209.916
0min4sec,1,3140,-101.985,209.954
0min3sec,1,3160,-102.141,210.053
0min4sec,1,3180,-102.303,210.171
0min3sec,1,3200,-102.502,210.247
0min3sec,1,3220,-102.762,210.382
0min3sec,1,3240,-102.900,210.443
0min3sec,1,3260,-102.868,210.476
0min3sec,1,3280,-102.942,210.523
0min3sec,1,3300,-103.080,210.568
0min3sec,1,3320,-103.253,210.635
0min3sec,1,3340,-103.422,210.730
0min3sec,1,3360,-103.471,210.744
0min4sec,1,3380,-103.623,210.816
0min3sec,1,3400,-103.702,210.869
0min3sec,1,3420,-103.666,210.883
0min3sec,1,3440,-103.699,210.915
0min3sec,1,3460,-103.743,210.971
0min4sec,1,3480,-103.987,211.113
0min4sec,1,3500,-104.275,211.283
0min4sec,1,3520,-104.692,211.490
0min4sec,1,3540,-105.204,211.771
0min4sec,1,3560,-105.461,211.887
0min4sec,1,3580,-105.721,212.058
0min4sec,1,3600,-106.379,212.364
0min4sec,1,3620,-106.863,212.654
0min4sec,1,3640,-107.280,212.871
0min4sec,1,3660,-107.623,213.053
0min3sec,1,3680,-107.967,213.206
0min2sec,1,3700,-108.242,213.305
0min3sec,1,3720,-108.415,213.383
0min4sec,1,3740,-108.627,213.486
0min3sec,1,3760,-108.818,213.602
0min3sec,1,3780,-109.118,213.724
0min3sec,1,3800,-109.547,213.923
0min3sec,1,3820,-110.002,214.153
0min3sec,1,3840,-110.518,214.404
0min3sec,1,3860,-110.970,214.570
0min3sec,1,3880,-111.353,214.725
0min3sec,1,3900,-111.607,214.816
0min3sec,1,3920,-111.863,214.919
0min4sec,1,3940,-112.195,215.106
0min4sec,1,3960,-112.649,215.357
0min4sec,1,3980,-113.122,215.658
1min30sec,2,0,-303.548,317.604
0min4sec,2,20,-290.842,312.531
0min4sec,2,40,-298.299,311.313
0min4sec,2,60,-296.608,307.816
0min4sec,2,80,-289.597,303.014
0min4sec,2,100,-288.068,301.662
0min4sec,2,120,-277.063,297.161
0min4sec,2,140,-269.193,294.302
0min3sec,2,160,-261.720,290.070
0min3sec,2,180,-251.215,283.819
0min3sec,2,200,-241.943,278.345
0min3sec,2,220,-234.439,274.136
0min4sec,2,240,-228.087,271.620
0min4sec,2,260,-224.311,269.544
0min3sec,2,280,-219.065,267.350
0min3sec,2,300,-215.083,265.667
0min3sec,2,320,-211.576,263.412
0min2sec,2,340,-207.488,261.418
0min3sec,2,360,-204.831,259.813
0min3sec,2,380,-201.863,258.165
0min3sec,2,400,-199.372,256.902
0min3sec,2,420,-196.916,255.611
0min3sec,2,440,-195.278,254.663
0min3sec,2,460,-192.025,253.310
0min3sec,2,480,-188.968,251.877
0min3sec,2,500,-186.106,250.777
0min3sec,2,520,-184.147,249.727
0min3sec,2,540,-181.919,248.672
0min3sec,2,560,-179.425,247.676
0min3sec,2,580,-177.420,246.743
0min3sec,2,600,-175.264,245.612
0min3sec,2,620,-173.154,244.612
0min3sec,2,640,-172.372,244.098
0min3sec,2,660,-171.586,243.771
0min3sec,2,680,-170.999,243.211
0min3sec,2,700,-169.876,242.494
0min3sec,2,720,-168.166,241.592
0min3sec,2,740,-166.462,240.724
0min2sec,2,760,-165.162,239.895
0min3sec,2,780,-164.788,239.619
0min3sec,2,800,-164.762,239.455
0min4sec,2,820,-165.048,239.431
0min3sec,2,840,-165.908,239.674
0min3sec,2,860,-165.733,239.538
0min3sec,2,880,-165.034,239.118
0min3sec,2,900,-164.054,238.568
0min3sec,2,920,-162.792,237.988
0min3sec,2,940,-161.690,237.324
0min3sec,2,960,-160.096,236.613
0min3sec,2,980,-158.565,235.963
0min3sec,2,1000,-157.216,235.382
0min3sec,2,1020,-156.586,235.043
0min3sec,2,1040,-155.891,234.741
0min3sec,2,1060,-154.927,234.302
0min3sec,2,1080,-154.429,234.132
0min4sec,2,1100,-154.357,234.087
0min3sec,2,1120,-153.442,233.758
0min3sec,2,1140,-153.003,233.498
0min3sec,2,1160,-152.352,233.266
0min4sec,2,1180,-152.319,233.133
0min3sec,2,1200,-151.766,232.890
0min3sec,2,1220,-151.625,232.859
0min3sec,2,1240,-152.031,232.968
0min3sec,2,1260,-152.569,233.108
0min3sec,2,1280,-153.372,233.343
0min3sec,2,1300,-153.834,233.428
0min3sec,2,1320,-153.947,233.327
0min3sec,2,1340,-154.188,233.344
0min3sec,2,1360,-154.281,233.361
0min3sec,2,1380,-154.075,233.298
0min3sec,2,1400,-153.973,233.135
0min3sec,2,1420,-153.471,232.891
0min3sec,2,1440,-153.205,232.805
0min3sec,2,1460,-153.184,232.739
0min3sec,2,1480,-153.155,232.645
0min3sec,2,1500,-153.047,232.571
0min3sec,2,1520,-152.676,232.436
0min3sec,2,1540,-152.597,232.326
0min3sec,2,1560,-152.396,232.276
0min3sec,2,1580,-152.179,232.216
0min3sec,2,1600,-151.812,232.041
0min3sec,2,1620,-151.560,231.931
0min3sec,2,1640,-151.291,231.812
0min3sec,2,1660,-151.126,231.744
0min3sec,2,1680,-150.766,231.726
0min3sec,2,1700,-150.685,231.750
0min3sec,2,1720,-150.664,231.784
0min4sec,2,1740,-150.778,231.911
0min4sec,2,1760,-151.456,232.176
0min4sec,2,1780,-152.480,232.672
0min4sec,2,1800,-153.485,233.199
0min3sec,2,1820,-154.110,233.524
0min4sec,2,1840,-154.543,233.757
0min3sec,2,1860,-154.775,233.852
0min4sec,2,1880,-155.464,234.250
0min4sec,2,1900,-156.354,234.772
0min4sec,2,1920,-156.842,235.043
0min3sec,2,1940,-156.466,234.910
0min4sec,2,1960,-156.371,234.910
0min4sec,2,1980,-156.101,234.821
0min4sec,2,2000,-156.065,234.812
0min4sec,2,2020,-156.411,234.985
0min4sec,2,2040,-156.657,235.096
0min4sec,2,2060,-156.685,235.189
0min4sec,2,2080,-156.764,235.310
0min4sec,2,2100,-157.454,235.671
0min4sec,2,2120,-158.449,236.259
0min4sec,2,2140,-159.190,236.624
0min4sec,2,2160,-159.675,236.876
0min4sec,2,2180,-160.039,237.103
0min4sec,2,2200,-160.426,237.295
0min4sec,2,2220,-160.547,237.407
0min4sec,2,2240,-160.851,237.569
0min4sec,2,2260,-161.285,237.799
0min4sec,2,2280,-162.223,238.177
0min4sec,2,2300,-162.827,238.431
0min4sec,2,2320,-163.516,238.675
0min4sec,2,2340,-163.936,238.856
0min3sec,2,2360,-164.132,238.944
0min4sec,2,2380,-164.488,239.067
0min4sec,2,2400,-164.571,239.127
0min4sec,2,2420,-164.869,239.248
0min4sec,2,2440,-165.123,239.368
0min3sec,2,2460,-165.125,239.418
0min3sec,2,2480,-165.398,239.553
0min4sec,2,2500,-165.679,239.745
0min3sec,2,2520,-165.656,239.761
0min3sec,2,2540,-165.477,239.716
0min4sec,2,2560,-165.600,239.880
0min4sec,2,2580,-165.833,240.077
0min3sec,2,2600,-165.935,240.105
0min3sec,2,2620,-166.212,240.252
0min4sec,2,2640,-166.466,240.511
0min4sec,2,2660,-166.630,240.695
0min4sec,2,2680,-166.734,240.769
0min3sec,2,2700,-166.682,240.724
0min4sec,2,2720,-166.573,240.718
0min4sec,2,2740,-166.517,240.709
0min4sec,2,2760,-166.905,241.004
0min4sec,2,2780,-167.508,241.373
0min4sec,2,2800,-167.799,241.513
0min3sec,2,2820,-167.867,241.576
0min4sec,2,2840,-167.877,241.628
0min4sec,2,2860,-167.909,241.741
0min4sec,2,2880,-167.806,241.737
0min3sec,2,2900,-167.909,241.774
0min4sec,2,2920,-168.005,241.850
0min4sec,2,2940,-168.174,241.933
0min4sec,2,2960,-168.737,242.191
0min4sec,2,2980,-169.383,242.514
0min4sec,2,3000,-170.119,242.890
0min4sec,2,3020,-170.882,243.370
0min4sec,2,3040,-171.742,243.817
0min4sec,2,3060,-172.541,244.246
0min4sec,2,3080,-172.956,244.494
0min4sec,2,3100,-173.354,244.700
0min4sec,2,3120,-173.770,244.894
0min4sec,2,3140,-174.203,245.098
0min4sec,2,3160,-174.556,245.304
0min4sec,2,3180,-174.811,245.438
0min4sec,2,3200,-175.049,245.521
0min4sec,2,3220,-175.339,245.612
0min4sec,2,3240,-175.519,245.665
0min4sec,2,3260,-175.572,245.698
0min4sec,2,3280,-175.719,245.759
0min4sec,2,3300,-175.952,245.829
0min4sec,2,3320,-176.235,245.933
0min4sec,2,3340,-176.485,246.033
0min4sec,2,3360,-176.836,246.141
0min4sec,2,3380,-177.225,246.313
0min4sec,2,3400,-177.287,246.316
0min4sec,2,3420,-177.316,246.274
0min4sec,2,3440,-177.226,246.208
0min4sec,2,3460,-177.195,246.141
0min4sec,2,3480,-177.243,246.121
0min4sec,2,3500,-177.227,246.078
0min4sec,2,3520,-177.347,246.094
0min4sec,2,3540,-177.448,246.092
0min4sec,2,3560,-177.538,246.075
0min4sec,2,3580,-177.577,246.041
0min4sec,2,3600,-177.466,245.991
0min4sec,2,3620,-177.456,245.983
0min4sec,2,3640,-177.566,246.030
0min4sec,2,3660,-177.821,246.122
0min4sec,2,3680,-178.289,246.386
0min4sec,2,3700,-178.988,246.786
0min4sec,2,3720,-179.576,247.139
0min4sec,2,3740,-179.970,247.399
0min4sec,2,3760,-180.104,247.499
0min4sec,2,3780,-180.343,247.604
0min4sec,2,3800,-180.686,247.766
0min4sec,2,3820,-180.970,247.924
0min4sec,2,3840,-181.245,248.038
0min3sec,2,3860,-181.430,248.082
0min3sec,2,3880,-181.456,248.093
0min3sec,2,3900,-181.508,248.109
0min3sec,2,3920,-181.646,248.108
0min4sec,2,3940,-181.839,248.163
0min3sec,2,3960,-181.993,248.167
0min4sec,2,3980,-182.236,248.243
1min29sec,3,0,-225.069,261.883
0min4sec,3,20,-214.690,259.044
0min3sec,3,40,-220.947,258.321
0min3sec,3,60,-218.107,257.427
0min3sec,3,80,-214.255,256.847
0min3sec,3,100,-215.096,257.211
0min3sec,3,120,-210.747,254.828
0min2sec,3,140,-206.462,252.221
0min3sec,3,160,-205.896,251.746
0min2sec,3,180,-205.268,250.653
0min3sec,3,200,-205.698,250.169
0min3sec,3,220,-203.888,249.417
0min3sec,3,240,-202.998,248.937
0min3sec,3,260,-202.725,249.519
0min4sec,3,280,-210.179,254.567
0min4sec,3,300,-218.057,259.835
0min4sec,3,320,-223.194,262.938
0min4sec,3,340,-224.756,264.174
0min4sec,3,360,-224.682,264.061
0min4sec,3,380,-225.982,264.554
0min4sec,3,400,-226.481,264.728
0min4sec,3,420,-229.730,265.857
0min4sec,3,440,-232.416,266.639
0min4sec,3,460,-232.497,266.733
0min4sec,3,480,-233.187,266.900
0min4sec,3,500,-234.605,267.166
0min3sec,3,520,-235.776,267.600
0min4sec,3,540,-238.082,268.407
0min4sec,3,560,-240.688,269.583
0min4sec,3,580,-241.428,269.838
0min4sec,3,600,-240.797,269.667
0min4sec,3,620,-239.717,269.104
0min4sec,3,640,-239.421,268.951
0min4sec,3,660,-239.730,269.256
0min4sec,3,680,-243.226,270.854
0min4sec,3,700,-246.641,272.337
0min4sec,3,720,-248.496,273.005
0min3sec,3,740,-247.855,272.706
0min4sec,3,760,-247.676,272.568
0min4sec,3,780,-247.596,272.474
0min4sec,3,800,-247.001,272.042
0min4sec,3,820,-247.952,272.344
0min4sec,3,840,-249.368,272.876
0min4sec,3,860,-249.143,272.805
0min4sec,3,880,-248.982,272.464
0min4sec,3,900,-248.806,272.248
0min4sec,3,920,-249.252,272.249
0min3sec,3,940,-249.792,272.179
0min3sec,3,960,-250.391,272.180
0min3sec,3,980,-250.916,272.149
0min4sec,3,1000,-251.117,272.059
0min3sec,3,1020,-251.249,271.953
0min4sec,3,1040,-251.732,271.938
0min3sec,3,1060,-252.359,271.846
0min3sec,3,1080,-252.663,271.611
0min4sec,3,1100,-253.264,271.692
0min4sec,3,1120,-253.921,271.792
0min3sec,3,1140,-254.147,271.651
0min3sec,3,1160,-254.381,271.450
0min3sec,3,1180,-254.286,271.150
0min4sec,3,1200,-254.888,271.235
0min3sec,3,1220,-255.549,271.283
0min3sec,3,1240,-256.455,271.155
0min3sec,3,1260,-256.677,271.019
0min3sec,3,1280,-256.780,270.853
0min4sec,3,1300,-256.815,270.780
0min4sec,3,1320,-256.504,270.599
0min3sec,3,1340,-255.987,270.272
0min3sec,3,1360,-255.073,269.861
0min3sec,3,1380,-254.372,269.596
0min4sec,3,1400,-254.407,269.684
0min4sec,3,1420,-255.074,269.908
0min3sec,3,1440,-255.529,270.019
0min4sec,3,1460,-256.612,270.415
0min3sec,3,1480,-257.131,270.665
0min3sec,3,1500,-257.556,270.695
0min4sec,3,1520,-257.911,270.860
0min4sec,3,1540,-258.091,270.907
0min4sec,3,1560,-258.174,271.010
0min4sec,3,1580,-258.323,271.107
0min4sec,3,1600,-258.925,271.372
0min3sec,3,1620,-259.410,271.571
0min4sec,3,1640,-260.249,272.005
0min4sec,3,1660,-261.778,272.876
0min4sec,3,1680,-263.185,273.703
0min4sec,3,1700,-265.000,274.642
0min4sec,3,1720,-266.479,275.449
0min4sec,3,1740,-267.400,275.950
0min4sec,3,1760,-267.986,276.293
0min4sec,3,1780,-268.572,276.497
0min4sec,3,1800,-269.224,276.747
0min4sec,3,1820,-269.924,276.932
0min4sec,3,1840,-270.729,277.147
0min3sec,3,1860,-271.359,277.221
0min4sec,3,1880,-271.914,277.402
0min3sec,3,1900,-272.307,277.569
0min3sec,3,1920,-272.301,277.471
0min4sec,3,1940,-272.451,277.445
0min3sec,3,1960,-271.966,277.199
0min3sec,3,1980,-271.048,276.808
0min3sec,3,2000,-270.560,276.482
0min3sec,3,2020,-269.824,276.196
0min3sec,3,2040,-269.340,275.985
0min2sec,3,2060,-268.863,275.775
0min3sec,3,2080,-268.520,275.616
0min3sec,3,2100,-267.930,275.344
0min3sec,3,2120,-267.173,274.990
0min3sec,3,2140,-266.387,274.642
0min3sec,3,2160,-265.599,274.317
0min3sec,3,2180,-265.051,274.062
0min3sec,3,2200,-264.827,273.950
0min3sec,3,2220,-264.615,273.806
0min3sec,3,2240,-264.673,273.702
0min3sec,3,2260,-264.478,273.574
0min3sec,3,2280,-264.109,273.406
0min3sec,3,2300,-263.795,273.274
0min4sec,3,2320,-263.892,273.372
0min4sec,3,2340,-263.650,273.297
