time,epoch,batch,loss,cost
0min1sec,0,0,164.543,535.875
0min10sec,0,10,-7240.561,553.221
0min10sec,0,20,1801.356,538.174
0min10sec,0,30,2628.118,530.746
0min10sec,0,40,4238.826,524.801
0min10sec,0,50,3604.045,518.198
0min10sec,0,60,4292.858,510.004
0min11sec,0,70,5160.507,500.994
0min10sec,0,80,5426.842,492.230
0min10sec,0,90,5527.998,484.822
0min10sec,0,100,5116.834,478.270
0min10sec,0,110,4759.361,474.324
0min10sec,0,120,4746.007,470.233
0min10sec,0,130,4243.525,466.491
0min10sec,0,140,4505.475,461.143
0min10sec,0,150,4626.617,455.865
0min9sec,0,160,4201.313,451.249
0min10sec,0,170,4124.385,446.758
0min10sec,0,180,4108.100,443.450
0min10sec,0,190,4148.831,439.716
0min11sec,0,200,3749.162,437.346
0min10sec,0,210,3802.044,435.238
0min10sec,0,220,3427.480,434.109
0min10sec,0,230,3648.600,432.742
0min11sec,0,240,4093.632,430.724
0min10sec,0,250,3962.367,429.144
0min10sec,0,260,3796.896,427.293
0min10sec,0,270,3869.475,424.559
0min10sec,0,280,4089.195,421.103
0min10sec,0,290,3902.343,418.671
0min9sec,0,300,3919.456,415.707
0min9sec,0,310,3901.917,412.485
0min9sec,0,320,3727.811,409.703
0min8sec,0,330,3434.233,407.241
0min8sec,0,340,3253.174,405.272
0min8sec,0,350,2931.504,403.726
0min8sec,0,360,2905.292,401.553
0min10sec,0,370,2765.387,399.939
0min8sec,0,380,2317.867,399.087
0min9sec,0,390,2289.563,397.845
0min9sec,0,400,2220.593,396.258
0min10sec,0,410,1969.372,395.352
0min10sec,0,420,1879.696,394.605
0min10sec,0,430,1801.397,394.236
0min9sec,0,440,1843.813,393.629
0min9sec,0,450,1840.693,393.021
0min10sec,0,460,1830.991,392.185
0min10sec,0,470,1818.644,391.504
0min9sec,0,480,1906.279,390.131
0min6sec,0,490,1887.938,388.442
0min8sec,0,500,1790.264,386.925
0min5sec,0,510,1770.736,385.033
0min5sec,0,520,1668.209,383.143
0min9sec,0,530,1590.270,381.302
0min6sec,0,540,1544.407,379.313
0min9sec,0,550,1459.414,377.555
0min8sec,0,560,1483.221,375.558
0min11sec,0,570,1373.488,373.954
0min10sec,0,580,1311.485,372.595
0min10sec,0,590,1424.585,370.908
0min10sec,0,600,1329.113,369.496
0min9sec,0,610,1314.741,368.077
0min9sec,0,620,1321.580,366.514
0min9sec,0,630,1273.763,364.924
0min9sec,0,640,1229.518,363.381
0min9sec,0,650,1153.279,362.097
0min10sec,0,660,1139.531,360.643
0min8sec,0,670,1129.932,359.138
0min9sec,0,680,1087.803,357.650
0min7sec,0,690,975.630,356.297
0min8sec,0,700,958.204,354.814
0min9sec,0,710,908.206,353.444
0min11sec,0,720,812.520,352.491
0min10sec,0,730,850.294,351.321
0min9sec,0,740,825.748,350.207
0min10sec,0,750,902.670,349.001
0min7sec,0,760,871.614,347.716
0min11sec,0,770,803.221,346.675
0min8sec,0,780,765.481,345.556
0min8sec,0,790,666.747,344.511
0min10sec,0,800,592.043,343.706
0min9sec,0,810,590.530,342.772
0min8sec,0,820,474.968,341.971
0min10sec,0,830,422.812,341.313
0min9sec,0,840,449.372,340.518
0min8sec,0,850,397.032,339.797
0min10sec,0,860,369.298,339.190
0min10sec,0,870,388.512,338.744
0min9sec,0,880,399.116,338.176
0min8sec,0,890,385.039,337.651
0min9sec,0,900,382.731,337.075
0min7sec,0,910,364.219,336.493
0min9sec,0,920,342.126,335.967
0min8sec,0,930,367.530,335.270
0min7sec,0,940,323.548,334.619
0min7sec,0,950,247.930,333.994
0min8sec,0,960,225.836,333.459
0min7sec,0,970,215.619,332.843
0min7sec,0,980,185.468,332.295
0min8sec,0,990,192.767,331.614
0min18sec,0,1000,168.612,330.899
0min15sec,0,1010,153.423,330.169
0min8sec,0,1020,127.104,329.405
0min7sec,0,1030,68.606,328.653
