time,epoch,batch,loss,cost
0min0sec,0,0,-6.781,1064.255
0min9sec,0,20,-0.059,1061.251
0min9sec,0,40,9.166,1052.953
0min9sec,0,60,0.345,1049.060
0min9sec,0,80,-2.299,1052.583
0min9sec,0,100,-1.948,1062.949
0min9sec,0,120,0.722,1070.754
0min9sec,0,140,2.500,1079.146
0min9sec,0,160,6.343,1085.164
0min9sec,0,180,10.690,1083.415
0min9sec,0,200,11.052,1077.828
0min9sec,0,220,10.402,1072.002
0min9sec,0,240,8.997,1068.260
0min9sec,0,260,9.103,1063.883
0min9sec,0,280,10.020,1057.886
0min10sec,0,300,9.950,1050.347
0min10sec,0,320,8.587,1044.699
0min10sec,0,340,6.690,1041.044
0min10sec,0,360,7.609,1036.126
0min10sec,0,380,7.513,1030.498
0min10sec,0,400,7.778,1024.798
0min10sec,0,420,7.303,1019.635
0min9sec,0,440,6.735,1014.535
0min9sec,0,460,5.579,1011.115
0min9sec,0,480,4.773,1007.700
0min9sec,0,500,5.289,1004.150
0min9sec,0,520,4.324,1001.609
0min9sec,0,540,4.783,998.007
0min9sec,0,560,4.700,994.362
0min9sec,0,580,4.540,990.795
0min9sec,0,600,4.050,987.636
0min10sec,0,620,4.013,985.189
0min9sec,0,640,4.360,982.435
0min10sec,0,660,4.097,979.034
