time,epoch,batch,loss,cost
0min0sec,0,0,3.307,858.735
0min7sec,0,20,24.921,825.218
0min7sec,0,40,22.764,807.969
0min7sec,0,60,20.856,792.288
0min7sec,0,80,18.965,775.373
0min7sec,0,100,17.958,762.015
0min7sec,0,120,17.252,751.984
0min7sec,0,140,19.437,742.475
0min7sec,0,160,20.946,732.469
0min7sec,0,180,21.910,724.451
0min23sec,1,0,-289.179,625.953
0min7sec,1,20,-244.123,640.972
0min7sec,1,40,-258.908,653.795
0min7sec,1,60,-284.539,665.346
0min7sec,1,80,-312.711,680.451
0min7sec,1,100,-340.528,693.685
0min7sec,1,120,-374.911,704.495
0min7sec,1,140,-392.907,710.698
0min7sec,1,160,-405.239,714.399
0min7sec,1,180,-417.993,716.579
0min22sec,2,0,-464.221,759.757
0min7sec,2,20,-438.974,728.183
0min7sec,2,40,-409.874,708.156
0min7sec,2,60,-371.125,691.469
0min7sec,2,80,-342.062,678.075
0min7sec,2,100,-335.735,674.432
0min7sec,2,120,-335.188,674.319
0min7sec,2,140,-334.535,671.845
0min7sec,2,160,-328.731,666.932
0min7sec,2,180,-307.320,657.887
0min22sec,3,0,-240.629,619.364
0min7sec,3,20,-179.568,602.705
0min7sec,3,40,-188.748,606.671
0min7sec,3,60,-182.058,601.822
0min7sec,3,80,-176.932,596.438
0min7sec,3,100,-160.316,589.822
0min7sec,3,120,-142.212,583.053
0min7sec,3,140,-127.464,578.393
0min7sec,3,160,-130.383,577.727
0min7sec,3,180,-122.155,576.584
0min24sec,4,0,-237.059,580.032
0min7sec,4,20,-199.128,555.745
0min7sec,4,40,-138.331,533.093
0min7sec,4,60,-84.335,513.873
0min7sec,4,80,-66.994,504.533
0min7sec,4,100,-72.326,507.992
0min7sec,4,120,-65.976,506.761
0min7sec,4,140,-66.115,504.895
0min7sec,4,160,-64.505,502.304
0min7sec,4,180,-62.089,500.082
0min23sec,5,0,-274.101,536.274
0min7sec,5,20,-33.908,481.144
0min7sec,5,40,-23.317,478.841
0min9sec,5,60,-15.002,472.258
0min10sec,5,80,-22.407,474.317
0min7sec,5,100,-13.973,471.876
0min7sec,5,120,-5.983,469.615
0min7sec,5,140,-1.927,469.655
0min7sec,5,160,-1.350,469.603
0min8sec,5,180,0.204,468.323
0min24sec,6,0,-167.596,419.572
0min7sec,6,20,-234.783,454.798
0min7sec,6,40,-237.517,465.917
0min9sec,6,60,-236.769,469.402
0min11sec,6,80,-211.052,459.250
0min8sec,6,100,-206.845,459.281
0min8sec,6,120,-219.206,465.684
0min9sec,6,140,-227.441,469.370
0min8sec,6,160,-231.566,470.336
0min9sec,6,180,-233.728,470.008
0min26sec,7,0,-246.095,477.224
0min8sec,7,20,-273.772,490.387
0min8sec,7,40,-252.453,480.066
0min8sec,7,60,-234.088,467.307
0min8sec,7,80,-222.122,461.192
0min8sec,7,100,-211.878,456.385
0min9sec,7,120,-200.624,452.531
0min8sec,7,140,-196.279,451.352
0min9sec,7,160,-191.946,449.816
0min8sec,7,180,-187.549,449.008
0min28sec,8,0,-178.698,430.736
0min7sec,8,20,-196.279,444.039
0min7sec,8,40,-190.272,446.044
0min7sec,8,60,-204.717,457.375
0min7sec,8,80,-212.643,460.855
0min7sec,8,100,-213.401,461.372
0min7sec,8,120,-207.641,459.442
0min7sec,8,140,-201.251,456.722
0min7sec,8,160,-200.340,456.508
0min7sec,8,180,-203.937,458.489
0min23sec,9,0,-379.064,528.176
0min7sec,9,20,-459.612,563.992
0min8sec,9,40,-430.843,548.943
0min7sec,9,60,-384.275,531.395
0min7sec,9,80,-363.685,522.169
0min8sec,9,100,-358.181,521.383
0min7sec,9,120,-363.574,525.224
0min7sec,9,140,-372.468,531.137
0min8sec,9,160,-377.836,533.257
0min10sec,9,180,-369.492,530.424
0min25sec,10,0,-448.832,558.208
0min8sec,10,20,-349.108,528.258
0min7sec,10,40,-303.485,502.217
0min7sec,10,60,-257.780,483.843
0min7sec,10,80,-244.724,480.538
0min7sec,10,100,-241.606,478.735
0min7sec,10,120,-230.153,472.245
0min8sec,10,140,-221.247,469.394
0min7sec,10,160,-216.553,468.091
0min8sec,10,180,-218.245,469.162
0min24sec,11,0,-263.730,503.863
0min11sec,11,20,-316.975,525.553
0min7sec,11,40,-309.485,521.838
0min7sec,11,60,-293.909,513.570
0min7sec,11,80,-270.458,501.739
0min7sec,11,100,-236.987,489.038
0min7sec,11,120,-230.869,485.587
0min7sec,11,140,-248.804,493.148
0min7sec,11,160,-259.581,497.743
0min7sec,11,180,-273.886,502.252
0min22sec,12,0,-454.085,573.397
0min7sec,12,20,-425.019,555.483
0min7sec,12,40,-399.271,552.380
0min7sec,12,60,-405.351,551.038
0min7sec,12,80,-415.543,556.175
0min7sec,12,100,-417.561,556.991
0min7sec,12,120,-398.800,549.033
0min7sec,12,140,-374.807,536.109
0min7sec,12,160,-343.406,523.112
0min7sec,12,180,-317.739,511.678
0min22sec,13,0,-135.306,421.913
0min7sec,13,20,-147.364,429.581
0min7sec,13,40,-142.467,432.171
0min7sec,13,60,-158.454,439.563
0min7sec,13,80,-182.231,450.611
0min7sec,13,100,-194.073,455.828
0min7sec,13,120,-190.424,452.964
0min7sec,13,140,-180.067,446.916
0min7sec,13,160,-176.856,445.517
0min7sec,13,180,-181.118,447.475
